DPi1,q,eps_g,drot,Loss,sample_type
85.14688439391381,0.36920986058773203,0.38016689312774843,0.8126318926646487,2.4484700648363846,BayesOpt
84.75072110935668,0.44909059946879176,-0.3589729230773117,0.1342543372347173,5.980560860815435,BayesOpt
83.48986879133041,0.05895062198545561,-0.2942213827865225,0.6155519092120416,1.5297254994908234,BayesOpt
83.06363116607864,0.3057686961812648,-0.16054354962593514,0.8477186363121206,2.025552311278256,BayesOpt
84.26623111498662,0.3746259373231102,0.17998078995559685,0.7443346069357324,2.1703993372451036,BayesOpt
84.54691465154905,0.021359781767768045,-0.28221803625009095,0.26623069162324864,5.716112380056861,BayesOpt
82.89369831298445,0.3403890411116855,0.23196636874429688,0.4020996359061709,2.4163851238165313,BayesOpt
83.81922262795838,0.09485882537811317,0.12134733709962764,0.6965106143339633,3.306630162943436,BayesOpt
85.47485595419232,0.3617219569024007,-0.07927210047665134,0.29549231105359547,6.28554919530162,BayesOpt
85.97381053165309,0.43429770806942086,0.2995306890725834,0.4235929569049456,3.7262508226746194,BayesOpt
85.38200912978125,0.19537183636364072,0.2033796462869848,0.529209481864737,2.5270103313797696,BayesOpt
84.41159051816004,0.3969875261997632,-0.3352113832458845,0.9537623256201285,2.179572630387564,BayesOpt
85.71668597740728,0.043241380399342146,-0.004523363205971687,0.5845012973076571,1.7406792666677893,BayesOpt
84.48745533043439,0.46737777182832035,0.14428393519544258,0.5005059398475833,1.6299541246339833,BayesOpt
84.88122963805507,0.3284911726914562,0.11010362574126797,0.8816021044019348,1.6371481730354704,BayesOpt
85.88182043168268,0.4034568980541134,0.2454086586454235,0.2279562509584191,3.709407086499393,BayesOpt
86.03624179221462,0.24106046898134015,-0.21753943306227586,0.3821629619603658,1.7348357016752647,BayesOpt
85.58610419605527,0.16540355044178642,0.20820855022149354,0.8356914865096919,2.200899790553724,BayesOpt
85.26436903154516,0.10641506810998194,0.025037740973256728,0.19966265150945744,8.24596453205114,BayesOpt
85.74231165591064,0.2919312649708572,0.3536807234011746,0.4755622048572278,1.6234442508559046,BayesOpt
85.43346721493931,0.01801980595998829,0.1680631292353051,0.8564328155789881,2.3797135229712576,BayesOpt
83.91004859690605,0.12211626494738255,0.33900330904401743,0.679783350007935,0.8495641665758695,BayesOpt
83.71060795572109,0.22499261387602892,-0.3043633669931989,0.9899810564426114,2.077964032588045,BayesOpt
84.83198833578484,0.03520692751902322,0.3087494414659936,0.5347141195215264,4.443676087591119,BayesOpt
84.62146683023074,0.48555777715502096,-0.14728340017336966,0.7667429837550923,2.007671241672818,BayesOpt
83.3916079415583,0.21398350066181557,-0.22490191821407532,0.3145634465328832,4.122826649859514,BayesOpt
83.1972772536671,0.14842444879172798,0.08581053223451002,0.21997184673768877,1.6858591417881292,BayesOpt
84.92160178001761,0.270137016494071,-0.03373848136573848,0.8979064144085124,3.2160624006926586,BayesOpt
84.35787401798211,0.17520158201282507,-0.12719450402904736,0.9640819782202107,1.950289939641506,BayesOpt
84.13263662242296,0.11032399687669864,-0.19237937619807643,0.4896433088135058,4.147151296410513,BayesOpt
83.99529611890041,0.2522170939485174,0.3891028269212621,0.3645749621205756,1.2890453059420228,BayesOpt
85.05647693932254,0.2811327304870508,-0.25329649143798516,0.13857353767540834,1.279786654038075,BayesOpt
83.85508821197878,0.4235176324083635,0.28476611476639657,0.42525248475883337,4.517810485833342,BayesOpt
84.69299429502168,0.35292595130669646,-0.3495871303945986,0.9370145503191909,2.6190292652790657,BayesOpt
82.95864469198291,0.13138664919553245,-0.13316848172094364,0.6310251374050123,3.5055585955023556,BayesOpt
83.24909981612191,0.4143796538823263,0.33423629794106646,0.5906446387922318,1.6381431863379285,BayesOpt
83.55337991132569,0.4710879830617983,0.047115439615473764,0.3165546793961119,1.5426346989708049,BayesOpt
85.6406749096621,0.2957652737276194,0.06552491358856649,0.7935799256014646,2.1257325852060616,BayesOpt
85.24803009514493,0.14627219652331222,-0.08097425372880035,0.15516398553058705,8.032950408975147,BayesOpt
84.18944754670422,0.4909683908961338,0.007911051778918488,0.5585128081415457,3.3402179259410807,BayesOpt
83.68393828468643,0.20354694614223534,0.05749223312334617,0.24539153979400097,3.498761947263755,BayesOpt
85.01765497403113,0.07203089283855815,-0.02370826348853694,0.4597841892841198,2.3227871410055667,BayesOpt
86.11310732400547,0.22914208025430507,-0.3995822829096105,0.9108784014445191,2.5248984539672046,BayesOpt
83.60081048660557,0.06318395373652524,-0.0970026949404631,0.6659810375761115,1.5358970355645432,BayesOpt
83.29130370277647,0.1847181632592274,-0.18741333160147344,0.7599175215007843,0.8054174957195086,BayesOpt
86.14922096123213,0.3225187339897791,0.2662349875149157,0.180586033018465,6.924216352230381,BayesOpt
82.83316037091747,0.382651072359556,-0.269827314496371,0.7207521693380888,2.1593622070436824,BayesOpt
85.79435503915052,0.0788324797277275,-0.06231577767396912,0.1047253490403213,3.3106959367624533,BayesOpt
83.13398166973528,0.26336319957580107,0.1296563141145194,0.34052762712532314,1.2763786431312503,BayesOpt
84.05200870010795,0.45490352780116317,-0.3779750454058871,0.6559774023695324,1.9107661158127442,BayesOpt
83.71853115993505,0.14958915216983262,0.2718227199329488,0.1161771572635024,9.662214265853818,BayesOpt
