DPi1,q,eps_g,drot,Loss,sample_type
69.09183922011746,0.15792196880799766,0.17653945756081857,0.10041702765305846,0.9903967676611023,BayesOpt
69.63854563540112,0.01723781350177192,0.3511853997952318,0.14485212918482882,1.2060086410190163,BayesOpt
69.56924380474788,0.24485268676869998,0.022044935169878432,0.10796293125547732,1.081407530534773,BayesOpt
67.43638785392776,0.17268687549843942,-0.2184772652097714,0.15426022367673498,1.2377840831881395,BayesOpt
69.24873077341589,0.18337971949222684,-0.1819761507898562,0.11808593577390233,0.8640958814195436,BayesOpt
67.9750027807146,0.07339060586290923,0.2177596661979896,0.172736274149963,1.3274217159351607,BayesOpt
68.24576903045184,0.17076534644001004,-0.334654629227482,0.16488818752811052,1.2607754601295547,BayesOpt
68.31353107580482,0.26957960509195145,-0.1549325927033484,0.15724648853639753,0.913792393359246,BayesOpt
69.18484468341197,0.1515709852697399,-0.017043188684267352,0.17975904012818802,1.0686035375798966,BayesOpt
68.05079511196489,0.022756562168974682,0.12144425124494873,0.14659806593560992,1.2167104000570736,BayesOpt
67.86036162897915,0.13581574145846823,0.06951411002961078,0.1115499029469157,1.3075336701365956,BayesOpt
68.1047658420039,0.10376631074970018,-0.25495219725189655,0.14187580516247567,1.1969395494293273,BayesOpt
68.95447411720336,0.21862719400991462,-0.3158838843940035,0.16651289982723338,1.4024226652200795,BayesOpt
69.50897099405229,0.28314482728382956,0.3292752583835985,0.12669566762768428,1.1351088964243718,BayesOpt
68.02140644117331,0.2744932510704745,-0.051274784899722425,0.16991736783288125,1.4275998321275947,BayesOpt
69.43694932054512,0.11955153286022668,0.3937570074436213,0.15810424599854342,0.9141774006301284,BayesOpt
67.22472459243107,0.2515926965344162,-0.38393101255317447,0.14255155277377674,1.0652395207146417,BayesOpt
69.84847443527208,0.08817514159675881,0.056826935205818274,0.1873304419240459,1.3781261568396403,BayesOpt
67.73477363526224,0.19065169466870116,-0.12347346208152227,0.1152579207864515,1.1361913439985991,BayesOpt
68.56265340938617,0.2944198282165473,-0.3414942437491566,0.18400256893853323,1.441427408320751,BayesOpt
68.51316891292741,0.09379296179347074,-0.03321493139485143,0.11334520041499688,1.292145981399492,BayesOpt
67.27603770852511,0.05983777964931659,0.36501709055626175,0.17587570941543962,1.049182667417687,BayesOpt
69.54514102300905,0.03726973724532247,-0.1315213392569491,0.1320422808789039,1.330634044274084,BayesOpt
67.17791780845062,0.21003902665695212,0.14758154918855482,0.1772371991765664,1.2556692380601442,BayesOpt
69.68143573376167,0.25552271143930116,-0.11047692333619036,0.10466970949480303,0.9961192129359298,BayesOpt
68.97849818026636,0.20261084652714695,-0.08615734227656346,0.1244825697358484,1.159825059400727,BayesOpt
68.27291686158969,0.23287366005228805,-0.00592114329994764,0.17041932311074184,1.2473069859648767,BayesOpt
69.02390123130039,0.065189309606522,0.044226786336783674,0.1954796582879333,1.204589347163954,BayesOpt
69.18126611008122,0.20135167978903368,-0.3526108978959454,0.19797803466628805,1.3341761906045608,BayesOpt
67.64406645607758,0.03063068842213166,0.24714626907364934,0.13669091965262634,1.1061776034961883,BayesOpt
68.46108180630237,0.08434095584323473,0.1436780849292657,0.13483958580111785,1.2888672697846553,BayesOpt
68.70376139992904,0.14525618622814646,0.0817820151873841,0.19898257869100106,0.8273559276944009,BayesOpt
67.49833848911105,0.12210716526893282,0.31556466289967666,0.12976391018599784,1.091637939301135,BayesOpt
68.65037892400113,0.239069411270617,0.27155664729209217,0.10834880836724492,1.2599884862339281,BayesOpt
68.59347506518006,0.2818312766711802,-0.3012786660031496,0.14861387382416555,1.2469985336235756,BayesOpt
69.76680189731344,0.05240711902018545,-0.22927838672823067,0.15003013741931676,1.3128959524772204,BayesOpt
68.87255802492538,0.09841802135825048,-0.263206359556407,0.16156036925041645,1.364293199903238,BayesOpt
68.79579092387597,0.11394840675440945,0.010181783297337321,0.12296539385733993,1.282606538093912,BayesOpt
67.35989911416604,0.16658527412460788,0.3825571394312911,0.18832351175014597,1.3932631497564625,BayesOpt
67.55412448047196,0.07477445211542313,0.0976528288073027,0.10207061876712777,1.3788572446322969,BayesOpt
69.79777832974696,0.011550878666183201,0.2881517793405374,0.11783520729277554,1.21341514780572,BayesOpt
68.36485566440307,0.1303199682214426,-0.0769143659108989,0.16390903045373634,1.2561892035416111,BayesOpt
67.69129891462232,0.2637384529366492,-0.28653457141934524,0.13099248382300227,1.4570067869572392,BayesOpt
69.34953083596434,0.1392881056021108,0.2381305789457273,0.1920875806233016,1.3278306323011502,BayesOpt
68.1437031772378,0.18939950372009962,0.28240865291304995,0.12054631835854124,0.8254320119135382,BayesOpt
67.88189152085455,0.04768897811706516,-0.1715459297486641,0.1399728019081016,1.017337351779561,BayesOpt
69.29340782153135,0.22436509448945768,0.1676809978900532,0.15263278003968883,1.4609415301589204,BayesOpt
67.37590789498918,0.2276558940847864,-0.38637766943960217,0.19177011407576142,1.1951827272505868,BayesOpt
67.80461370211744,0.2889268215009871,-0.19854103541360626,0.1823904523977035,1.5091091080592114,BayesOpt
68.82069435020075,0.04146978563198122,0.1961337497260145,0.1800907252910158,1.2076391720605606,BayesOpt
67.20610695996163,0.08799255340307266,-0.14177478235140972,0.1360522569044158,1.2851943640212984,BayesOpt
68.23863531662501,0.23227572091467505,-0.3411461470777081,0.17393212971907923,1.3306142458728742,BayesOpt
67.86116091841959,0.12368878173078962,0.36023682305322935,0.18202469736031684,1.083534600703624,BayesOpt
69.24329704043738,0.06390618424885436,0.09563577963086811,0.19538220014940816,1.1901333175774953,BayesOpt
69.74251315454447,0.07800526105586826,0.04146227483058845,0.13574292522892747,1.4869113940335792,BayesOpt
67.44203971807144,0.26787631230115044,-0.29382214636590087,0.15061440294135348,1.4091873051738832,BayesOpt
68.9212082789772,0.1427395511890173,-0.3738610603425051,0.16719085756457214,1.6139001946818667,BayesOpt
67.72215898042121,0.12962058801012377,0.0009367276658491797,0.15755253178128367,1.3190800375837464,BayesOpt
68.05944874856948,0.017290327954749617,-0.32019271438480923,0.18087280360398977,1.1968446670017916,BayesOpt
67.2927357962757,0.27748547578612387,0.3007152638803202,0.11557080255773303,1.1134585001555672,BayesOpt
68.112369783599,0.21566355514081423,-0.02817050643728053,0.12155625569788692,1.304098739392098,BayesOpt
67.62221664235302,0.24880032010397812,0.10213699956245281,0.1867102741626532,1.1615359016380102,BayesOpt
68.1522657826905,0.14871284898005216,0.0618999036403462,0.18844236375740114,0.8557494287958975,BayesOpt
69.8698650501219,0.09236725072123701,0.18172948454147708,0.10260739149429693,0.9777644471647382,BayesOpt
69.49631159765956,0.154840545675695,0.31171528304153784,0.15371479480747213,1.2881988191978568,BayesOpt
68.59895535137215,0.10443657300287959,0.3773830386108906,0.19265828560281045,0.8401235175807615,BayesOpt
69.78738141663626,0.22166145436038462,0.025077078751664206,0.12680267700909464,1.4861976308890181,BayesOpt
68.36249830129131,0.2645347104417933,0.15444313466612603,0.16466066580325456,1.3882135971519098,BayesOpt
69.64476075482688,0.04598706974785403,0.1967795602467004,0.14105502378257498,1.3172401792375388,BayesOpt
67.66658088959129,0.1636101038830186,-0.21634850572930955,0.1165269914914322,1.392652003388364,BayesOpt
67.41429853524097,0.15818953758140936,-0.12388107757367955,0.14527146345999487,1.3269560252938235,BayesOpt
69.122748931538,0.031100466321548503,0.2111041864140517,0.17168562925538844,1.3901570343926455,BayesOpt
68.4661508997818,0.2089963114325433,0.24057116775533094,0.1092523396324057,1.50927276921978,BayesOpt
68.25393748206423,0.2051327611976696,0.1604237374672446,0.13338112498165405,1.3156396195846436,BayesOpt
67.5292950008441,0.24714256020260425,0.39182852339955787,0.10727660807434512,0.9847668322988475,BayesOpt
68.86613070010358,0.17429574086795474,0.11253788610893001,0.14800893303638377,1.1469418478006252,BayesOpt
69.17087585828821,0.10028344944974253,-0.08873815941513175,0.1747624780145624,1.4263586901902434,BayesOpt
67.2281511190168,0.19937443974203337,0.2585045626245024,0.15800861443361322,1.2812808966841511,BayesOpt
68.56030616120307,0.2932804901037585,-0.25788787819937237,0.16159556333700062,1.3526660051729689,BayesOpt
68.81822366238207,0.296193677199631,-0.14809847076587046,0.10599199366197408,1.038293546666735,BayesOpt
68.71121932554986,0.17095367258222652,0.22589321803418827,0.17898635183519762,1.642833521992611,BayesOpt
69.54607152668424,0.2587291588845192,-0.04690200499278674,0.13898251206196305,1.035077365154861,BayesOpt
67.55865449758274,0.23798369725668728,0.3307169874669167,0.19104885385805748,1.2114308810444865,BayesOpt
68.98201053755528,0.18776039688269214,-0.24758045429533782,0.12912617240275925,1.358536388683695,BayesOpt
68.00951656922071,0.2729676499588961,-0.10050642529424603,0.11909439349118713,1.2340252495972868,BayesOpt
67.36625383375727,0.07185387409634085,-0.36161173910636624,0.1252800237857583,1.0792714660557698,BayesOpt
69.59844084675915,0.13471077495199052,-0.38965220217896185,0.17666186728257802,1.095807578824107,BayesOpt
68.75211965709238,0.026223625959585974,-0.06345058550725013,0.10126262344304773,1.2006755132090423,BayesOpt
69.33315149663977,0.08436447076260944,-0.16828713072226417,0.18435885675688657,1.183436379663735,BayesOpt
67.90577793892429,0.057546105878453165,0.35011587014108414,0.14354979601802764,1.2485425233842145,BayesOpt
67.76259782813406,0.28717595467159907,0.06876020789996218,0.1469040303632228,1.1696248619754295,BayesOpt
68.51049575003964,0.011963691607299421,0.2812300415544874,0.11146149785166048,1.3531747972166697,BayesOpt
69.41978971659454,0.04476477023317815,-0.28436713040525446,0.1977644148576349,1.2343716536316063,BayesOpt
68.31030156494423,0.034734546850033104,-0.07545407337077747,0.19973066787181118,1.4694643089570145,BayesOpt
69.07184238204103,0.23035415256068628,-0.1830176975695713,0.16835726289101616,1.4257846069352662,BayesOpt
67.96016049777087,0.05473168351165389,-0.31832793224781714,0.11274071332913752,1.3542794728176206,BayesOpt
69.70108061995387,0.11671489918355644,-0.23190856496577894,0.15508550861111822,1.2904010768062366,BayesOpt
69.3843069638351,0.11010259600491777,0.13787644904645446,0.12372762041168549,1.2768407158596407,BayesOpt
69.20822569651915,0.1804610248974004,-0.0005846884063067104,0.13197018856315296,0.9245188350595481,BayesOpt
68.63735291147167,0.1938243656669069,-0.2053154832750021,0.163756882490791,1.273084667541478,BayesOpt
69.37721871801703,0.06500772762047012,0.07529274375623701,0.1396024786590574,1.3588633300167248,BayesOpt
67.51051527038028,0.1680221495586565,0.3312984259281153,0.17052895693496262,1.06287081492311,BayesOpt
68.66420597166403,0.05089048346277622,0.08698754811914966,0.18477845012830052,1.027630647182896,BayesOpt
68.76119539331188,0.044279805797065565,0.09750928677564719,0.19094114856206323,1.229215405221229,BayesOpt
68.11367266673996,0.15394559451950182,0.2906089989727846,0.1139172754062828,1.3432211264723204,BayesOpt
68.83915830536507,0.17990211079202065,0.22230156517813837,0.12973975875647806,1.423800356299596,BayesOpt
69.80589308351331,0.05005796870966743,0.33938970729495943,0.14768091488105045,1.1871052702078178,BayesOpt
