frequency,power
0.0039355223713596,0.006912275662106067
0.0078710447427193,0.0014807781825088746
0.011806567114079,0.005466560935356126
0.0157420894854387,0.01675430438511659
0.0196776118567984,0.023551453582571328
0.023613134228158,0.015532188384194637
0.0275486565995177,0.0010806931916066652
0.0314841789708774,0.012910995084828488
0.0354197013422371,0.036683774953851035
0.0393552237135968,0.01907275949319141
0.0432907460849565,0.00013971941867133977
0.0472262684563161,0.014340650673368486
0.0511617908276758,0.03585149272067397
0.0550973131990355,0.04242731572466959
0.0590328355703952,0.019634621585320682
0.0629683579417549,0.04050177384400697
0.0669038803131145,0.048250553674444516
0.0708394026844742,0.010562595973221966
0.0747749250558339,0.00193758301950816
0.0787104474271936,0.030005976163893416
0.0826459697985533,0.08044282872512308
0.0865814921699129,0.06672117216620016
0.0905170145412726,0.0025501347415857237
0.0944525369126323,0.032512739395557495
0.098388059283992,0.04559507266006297
0.1023235816553517,0.04886754351211538
0.1062591040267113,0.04817645766802433
0.110194626398071,0.0006393220589942174
0.1141301487694307,0.04974278038290451
0.1180656711407904,0.019143065562925263
0.1220011935121501,0.06724363437855213
0.1259367158835098,0.1194731748796576
0.1298722382548695,0.02439364881874593
0.1338077606262291,0.030079290590093108
0.1377432829975888,0.013167416151020113
0.1416788053689485,0.0028127596224857255
0.1456143277403082,0.008777142462563597
0.1495498501116678,0.12014663718787678
0.1534853724830275,0.21706118787854836
0.1574208948543872,0.12181160889448392
0.1613564172257469,0.045640076770202
0.1652919395971066,0.08718675658875756
0.1692274619684663,0.21154293536907587
0.173162984339826,0.2947640479577107
0.1770985067111856,0.17315238810978414
0.1810340290825453,0.04969922962958094
0.184969551453905,0.0136305115050066
0.1889050738252647,0.06437098255261704
0.1928405961966244,0.12288356223925248
0.196776118567984,0.07456346787096592
0.2007116409393437,0.20170498522415697
0.2046471633107034,0.2484280465738747
0.2085826856820631,0.2650182699014215
0.2125182080534227,0.06991840991317924
0.2164537304247824,0.2003602062517182
0.2203892527961421,0.45407696116486995
0.2243247751675018,0.11675580487930129
0.2282602975388615,0.1786575211785498
0.2321958199102212,0.10092222909526229
0.2361313422815809,0.1898590353340527
0.2400668646529405,0.6752951957541111
0.2440023870243002,1.3166205686727106
0.2479379093956599,1.6479471637853043
0.2518734317670196,1.9084475649872827
0.2558089541383793,1.728724983466702
0.259744476509739,0.2674300791069146
0.2636799988810986,0.060199672443295785
0.2676155212524583,0.025321524684015197
0.271551043623818,0.8541676184465273
0.2754865659951777,0.5563555916330364
0.2794220883665373,0.2637623033908544
0.283357610737897,1.174768095318635
0.2872931331092567,0.046582365480069
0.2912286554806164,0.9271131180835411
0.2951641778519761,0.8024136965577354
0.2990997002233357,0.1145026487107631
0.3030352225946954,1.3500312399903465
0.3069707449660551,0.8900375885407334
0.3109062673374148,0.052691364363977714
0.3148417897087745,0.7797245139867165
0.3187773120801342,1.36220271361337
0.3227128344514938,0.5457004197971501
0.3266483568228535,0.03949556924573019
0.3305838791942132,0.41386172977195373
0.3345194015655729,2.5400335388982542
0.3384549239369326,3.8717010095593465
0.3423904463082923,1.3354969652733648
0.3463259686796519,0.7262939314257806
0.3502614910510116,0.5866894156755916
0.3541970134223713,0.08336848176614567
0.358132535793731,0.5799790160376175
0.3620680581650907,0.021606931558596512
0.3660035805364504,0.05556782285934458
0.36993910290781,1.63588153008668
0.3738746252791697,5.601468166306906
0.3778101476505294,2.363841538574392
0.3817456700218891,0.3988822687762954
0.3856811923932488,0.8621934990557416
0.3896167147646084,0.372329529025324
0.3935522371359681,3.6882573009405717
0.3974877595073278,2.5807161052398038
0.4014232818786875,0.10250711327034856
0.4053588042500471,6.540477755968136
0.4092943266214068,11.448295806799615
0.4132298489927665,4.234594831003554
0.4171653713641262,1.0812763746730865
0.4211008937354858,2.4753539447973703
