frequency,power
0.0078710447427193,0.0014807781825088807
0.0157420894854387,0.01675430438511658
0.023613134228158,0.015532188384194623
0.0314841789708774,0.012910995084828469
0.0393552237135968,0.019072759493191403
0.0472262684563161,0.01434065067336847
0.0550973131990355,0.04242731572466953
0.0629683579417549,0.04050177384400699
0.0708394026844742,0.010562595973222004
0.0787104474271936,0.030005976163893392
0.086581492169913,0.06672117216620015
0.0944525369126323,0.03251273939555747
0.1023235816553517,0.048867543512115426
0.110194626398071,0.000639322058994215
0.1180656711407904,0.019143065562925256
0.1259367158835098,0.1194731748796576
0.1338077606262291,0.0300792905900931
0.1416788053689485,0.0028127596224857177
0.1495498501116678,0.12014663718787684
0.1574208948543872,0.12181160889448403
0.1652919395971066,0.08718675658875753
0.1731629843398259,0.2947640479577108
0.1810340290825453,0.04969922962958087
0.1889050738252647,0.0643709825526171
0.196776118567984,0.07456346787096581
0.2046471633107034,0.2484280465738747
0.2125182080534227,0.06991840991317912
0.2203892527961421,0.45407696116486984
0.2282602975388614,0.17865752117854958
0.2361313422815808,0.18985903533405263
0.2440023870243002,1.316620568672709
0.2518734317670196,1.908447564987281
0.259744476509739,0.2674300791069144
0.2676155212524583,0.025321524684015217
0.2754865659951777,0.5563555916330359
0.283357610737897,1.1747680953186326
0.2912286554806164,0.9271131180835397
0.2990997002233357,0.11450264871076295
0.3069707449660551,0.890037588540732
0.3148417897087745,0.7797245139867148
0.3227128344514939,0.5457004197971489
0.3305838791942132,0.4138617297719531
0.3384549239369326,3.871701009559336
0.346325968679652,0.7262939314257784
0.3541970134223713,0.08336848176614543
0.3620680581650907,0.021606931558596474
0.36993910290781,1.6358815300866743
0.3778101476505294,2.363841538574383
0.3856811923932488,0.8621934990557376
0.3935522371359681,3.6882573009405553
0.4014232818786875,0.1025071132703482
0.4092943266214068,11.448295806799564
0.4171653713641262,1.0812763746730814
0.4250364161068455,1.373309003969216
0.4329074608495649,1.8955249539749526
0.4407785055922843,4.178855371695392
0.4486495503350036,1.3945978101292673
0.456520595077723,0.01339905474655409
0.4643916398204424,3.434989051184095
0.4722626845631618,0.17106950951425043
0.4801337293058811,1.9761341661385103
0.4880047740486005,0.6143787100004814
0.4958758187913198,1.3177037168033952
0.5037468635340392,2.2257659505502154
0.5116179082767586,0.24042072279871265
0.519488953019478,3.193056680788787
0.5273599977621973,0.3842585191909287
0.5352310425049167,2.632724544108792
0.543102087247636,2.459068307895817
0.5509731319903554,0.8991893048264872
0.5588441767330747,0.35733942245022887
0.5667152214757941,0.7155954789104408
0.5745862662185135,0.5868390661968217
0.5824573109612329,1.646202898104172
0.5903283557039521,0.5824617091741223
0.5981994004466715,0.38748088475912357
0.6060704451893909,3.422183759834516
0.6139414899321103,2.3573196625168076
0.6218125346748297,0.0509713172743962
0.629683579417549,2.03287920655655
0.6375546241602684,3.307619446966377
0.6454256689029877,0.9968360271463799
0.6532967136457071,2.4362303408397894
0.6611677583884265,5.82509287947554
0.6690388031311458,2.2073939745385247
0.6769098478738652,0.29708046088305917
0.6847808926165846,2.567028322589929
0.6926519373593039,0.3205599394170061
0.7005229821020232,0.9523187453746309
0.7083940268447426,6.804372748791082
0.716265071587462,0.07285158447731058
0.7241361163301814,0.7908024528307602
0.7320071610729008,0.09668129259456314
0.73987820581562,0.052356513611307984
0.7477492505583394,0.0722467971328853
0.7556202953010588,0.3680028503552854
0.7634913400437782,0.801652250091312
0.7713623847864975,0.33212890606087037
0.7792334295292169,0.9829144172502059
0.7871044742719363,0.46034492680395367
0.7949755190146556,8.883717519751386
0.802846563757375,0.6554017427596223
0.8107176085000943,0.3186548216158154
0.8185886532428137,1.4392474934946933
0.8264596979855331,0.07690712533494436
0.8343307427282525,1.5066788332729002
0.8422017874709717,0.7889689166666974
0.8500728322136911,0.5049166325480169
0.8579438769564105,0.5304607523829288
0.8658149216991299,0.13321092843349233
