frequency,linewidth,height,snr,AIC,amplitude
55.68370603238542,0.005799544578153822,6.587445497935596,2.8333016130725155,2.486257078271592,0.3464418901198554
56.108742448492755,0.02010641110241836,6.062574193344072,4.972590615483799,33.65629395261203,0.6188291295282766
56.27403438809005,0.009455331650610901,18.36348397059108,10.727669646324399,85.66471578838537,0.7385686338642702
56.45900393954417,0.018353828949558705,3.552143847640204,2.705340449003483,11.491128904031939,0.45256769348426207
56.63216692388419,0.02359157415187841,7.699779267107534,6.947378094333022,71.80831196950749,0.7554270539772143
56.832878564823766,0.016593660564467278,5.736438682126125,4.244275751690893,11.481076988122368,0.5468487392690141
57.01784811627788,0.003934553847189552,8.085897293117357,2.8685775388700927,8.092059600225184,0.31614534629798563
58.5763149753381,0.06418420564692914,6.63015258041265,10.017942190308139,173.66206371220323,1.1562474372996228
59.46180750889504,0.052513986838639025,10.077588958706073,13.998341567915608,310.366493123307,1.289409162893037
59.86323079077419,0.03392038182436491,2.526695037414872,2.608161485194974,6.248571447438735,0.518897664698522
61.81131436459946,0.003934553847189552,26.266998751058548,9.878468047476526,44.65394659847516,0.5698071699609719
62.30719018339135,0.011257547921748318,14.987524487385235,9.4951436129112885,44.79703515453002,0.7280509809684882
62.547257048044564,0.01482502109764635,36.54302281793347,27.939274092641497,234.07023051234137,1.3045923602208764
62.7519042113555,0.025325255495027624,25.67284315717126,25.515849668046425,280.2362558449968,1.429186278308499
62.952615852295075,0.018353828949558705,20.60420825123281,17.119753348840764,114.61533809267712,1.0899742589691028
63.1808761498342,0.003934553847189552,39.73671633730586,15.25368242476407,89.72104144740297,0.7008396613027572
63.46423376057242,0.005799544578153822,17.412651579118517,7.858638626532884,23.05788397241122,0.563254067785406
63.73578480419655,0.005799544578153822,8.16720572807125,3.550362478311127,5.540399825003988,0.38575239359187996
65.07779793283174,0.07080892006090843,17.466999143763854,29.147347201207808,846.952829981652,1.9711881116337187
65.55006061739545,0.01482502109764635,4.582527460241568,3.1612553181812215,6.6535344942094525,0.4619820848633825
65.65238419905091,0.003934553847189552,17.806723570274386,6.569043368218709,11.570837506616954,0.46915320918612874
65.75864330307775,0.003934553847189552,14.359895994919459,5.241338444739217,4.008846039039781,0.4213066655590736
65.8294827057623,0.005799544578153822,8.383403249034242,3.649064191453654,31.27005805603403,0.39082475125054594
65.95935494401732,0.005799544578153822,236.4398952475299,121.4247482518137,1536.7300028577083,2.075545512293903
