frequency,linewidth,height,snr,AIC,amplitude
62.30719018339135,0.011257547921748318,14.643344068103938,9.266425007191597,45.27236491224903,0.719642779022613
62.547257048044564,0.01482502109764635,35.65227420054381,27.224951977157776,234.5986714111059,1.2885943280367853
62.7519042113555,0.025325255495027624,25.001462527087853,24.815985528941347,280.6053465445948,1.410374870871317
62.952615852295075,0.018353828949558705,20.01218229443287,16.603856458959935,114.87647093320993,1.0742008741651634
63.1808761498342,0.003934553847189552,38.43294512820617,NA,90.63732198265643,0.6892464150968408
63.46423376057242,0.005799544578153822,16.705415171871234,7.5239840099750115,25.396829892000824,0.5516968681145111
63.73578480419655,0.005799544578153822,7.736022136482895,3.353901596551103,5.653597925251233,0.37543152171387845
64.25338018518342,NA,7.060457299659609,NA,3.5183202569605783,0.29545581673894084
65.65426815080001,NA,10.20717153368251,NA,12.127890090763685,0.3552457048295981
67.85059118110784,NA,11.314483465408026,NA,16.9813411558207,0.3740188539472193
68.71984750202941,NA,20.53038514945573,NA,58.09842478128121,0.5038191576770013
68.7850600066568,0.003934553847189552,57.602408892762476,NA,135.31325000637298,0.8438067707360176
68.91725201011532,NA,10.66109858801426,NA,4.009624989615986,0.36305891783947514
69.02119134893866,0.005799544578153822,61.48788686444466,29.539805757545516,135.34857818717865,1.0584410278458514
69.07628866213776,0.003934553847189552,63.01045650665906,NA,61.910514137482096,0.8825290219023173
69.28880687019142,0.027053600816470867,48.044434088247826,50.98468993862094,1190.8189604421568,2.0207333834118226
69.489518511131,0.003934553847189552,104.13566837962004,NA,173.2237329125128,1.1345468580078018
69.55642239144419,0.005799544578153822,37.703640595781195,17.679991554518377,94.59184659171297,0.8288263034634675
69.77287612186922,0.005799544578153822,5.283350990396914,2.247710742934616,2.902858787747391,0.3102605896033374
69.8515865692965,0.003934553847189552,28.484903109421854,NA,62.216772431995196,0.593376108828679
70.09165343394972,0.007637397710896738,8.676156874905768,4.368136221954332,25.46426991813496,0.4562588880001395
70.168187353815,NA,9.48851159147242,NA,7.162890005762165,0.3425115138721463
70.29055377540091,NA,8.446290292140667,NA,4.78426636493532,0.3231536986009151
70.41830179077294,0.007637397710896738,6.296730477982236,3.1202505756780092,4.977027711785922,0.3886916328271176
70.50242984435815,NA,10.417540077303482,NA,9.1347189223452,0.35888781968491523
70.83302638824901,NA,7.075843033119456,NA,2.92660822232574,0.2957775615254234
71.23532123344437,NA,8.497350846195108,NA,4.304435182319139,0.32412901106631875
71.55013776997852,NA,6.64744567381226,NA,2.5588255935072084,0.2866840475697119
71.87217124017002,NA,11.380203352392254,NA,16.014465927000856,0.3751035206227914
72.0712211867459,0.007637397710896738,6.065315468108112,3.0000079793581578,7.577193989884108,0.38148225119263046
74.28298475945257,0.011257547921748318,3.8219229339286835,2.262889682125471,4.768695041158935,0.3676527352181199
74.65685938473217,0.011257547921748318,6.063142317337073,3.672862752242637,7.525252782732423,0.46306901219518865
74.92053938361357,0.007637397710896738,4.021882124210127,1.9492251355740664,2.1179108955911943,0.3106435271120553
75.03466953238313,0.007637397710896738,14.578523701506358,7.530857787321019,27.144654243296827,0.5914314478827316
75.15667072589542,0.01304679751021107,13.578855788053447,9.246667738664012,61.36691865892499,0.7460337677090614
75.38099550106318,0.016593660564467278,19.44976396431913,15.287518362905884,112.64253181627282,1.006939099785859
75.50693221694684,0.016593660564467278,17.815307880985316,13.942095958407597,89.99904944330774,0.9637018738500905
75.77061221582824,0.03392038182436491,31.678252016803274,37.06218404231145,884.9378803968284,1.8373246734894344
75.95951728965372,0.01482502109764635,33.62460282777285,25.602220725523495,163.64594822517392,1.2514144861258871
76.08545400553737,0.01304679751021107,8.634465112531753,5.749361785778238,39.22906561311538,0.5949008876334604
76.19958415430693,0.01304679751021107,3.6276065074172728,2.3139433014195157,10.91463250124798,0.38559996297234006
76.34519848204741,0.005799544578153822,11.867676864936296,5.25535844524024,17.781330895100837,0.4650019115614011
76.43571549658878,0.01304679751021107,7.717386676934943,5.110217584481725,31.532108261271787,0.5624216470105889
76.66397579412791,0.009455331650610901,6.115992898676991,3.383529404089279,6.218469536572229,0.42623273995998606
77.05142885055396,NA,10.08056682392159,NA,8.386120625240437,0.3530356843932154
77.22675549323299,0.025325255495027624,5.528172168696987,5.092020673109853,15.28211427477072,0.663197123955262
77.60687427870324,NA,7.318469031920747,NA,2.8851597517132177,0.3008058297442705
78.25977580795535,NA,8.777391914541308,NA,5.687016486132052,0.32942675948313693
79.52510055810967,0.005799544578153822,5.839295994012814,2.4965676330618627,2.6515252720055287,0.32617609343706305
80.43242565749581,NA,9.390301010340957,NA,7.841093876100786,0.34073432517083463
80.74330026791017,NA,9.429111432989249,NA,8.733650391448464,0.34143773220053014
81.695455091871,NA,19.331355216823145,NA,81.05640523195325,0.48888563853452116
81.78207844139791,NA,8.00805881375539,NA,3.479276090663916,0.314658708741196
81.89034950329955,0.005799544578153822,27.414067805255655,12.653701394876148,92.87034682826925,0.7067382929006542
82.0162862191832,0.011257547921748318,3.937850070647959,2.3349808573537576,12.739602866953646,0.3731869315063168
82.22093338249414,0.0441070440300675,2.5748395377335833,3.0516237895640463,144.5215434924903,0.5973157929271826
82.40983845631962,0.005799544578153822,11.00534559264805,4.855319281365988,36.24435457789514,0.4477893128629452
