frequency,amplitude,linewidth,frequency_sd,amplitude_sd,linewidth_sd,convergence,height,AIC
50.249999485241794,0.655365216709603,0.12801856580223275,0.06274812493173983,0.11019073606464896,0.05697744530074307,0,1.0679328483131667,13.434647188227245
52.35092496172093,0.556075708724239,0.06831265578168952,0.03395684333262956,0.1116182895273409,0.04197514334803847,0,1.4408434802961776,10.906534920595732
53.23381104403142,0.3319897047008823,0.003166483875363763,0.004568811508035063,0.1979527561051758,0.005507710844491132,0,11.07954889965289,2.591119996326597
53.30271754449571,0.6515300666141135,0.019921475073324407,0.009420271846278642,0.11818249450833429,0.011259528097553977,0,6.782621143291228,41.27159421719625
56.10812754507546,0.5213792660898462,0.014775152402790257,0.008872823766608586,0.112623145237191,0.009504523359637999,0,5.856331752345796,21.671793247616733
56.27819511414574,0.6426458341479699,0.008911102872314596,0.005535374030395068,0.14274225886855302,0.0054580079661608015,0,14.752379069840943,47.486356926772714
56.465848808023374,0.4510968395490589,0.02536130718161366,0.022574335887236802,0.1258752763979882,0.02500438791972172,0,2.5539833502325204,5.841162826640357
56.62997592790716,0.6676862135171509,0.025477244640498508,0.012930301861911037,0.11287251549023879,0.012492394677163577,0,5.5698370261970425,37.191247586291865
56.84453808608449,0.33456695245483775,0.0045894771396278785,0.007215903313639969,0.1618439839005754,0.006510668668817794,0,7.763418482055973,7.37038180723539
57.02113744548448,0.3394765731427979,0.0019677611856785404,0.002063233068778257,0.1647685293627044,0.0018107659327756995,0,18.642208311416784,6.76653118969989
58.58273580934379,1.0100150250361963,0.057148021654325795,0.016860057068906583,0.11291493346552141,0.01994540290923308,0,5.682044040291619,97.64126648551246
59.45324455846942,1.341739780771857,0.08409172829705454,0.018160183293847415,0.11935697552093635,0.02652610819568102,0,6.814491298403505,200.26633128712274
59.874850052572015,0.2149633962668274,0.0019677611856785404,0.0023314996747601908,0.16218211213181052,0.0033148860093411415,0,7.474923761287442,4.0080469044951315
61.812336210071855,0.35535915905415016,0.0019677611856785404,0.003275059513486409,0.18901272512202305,0.0024788399982074035,0,20.427384538554943,23.102068446631165
62.30643747743023,0.5873508637164211,0.008331169252151297,0.00515475426602731,0.1384200048385966,0.005648706342508121,0,13.180727858720843,37.0596407475241
62.54280604567993,1.09772540727008,0.009517674264289528,0.0046537939096786335,0.21183282586567365,0.004695210909796914,0,40.30015555457521,165.33707355123624
62.75425982306063,1.2099966338495194,0.018644071438746277,0.00703089762723085,0.17449735935287683,0.006979415577645253,0,24.99641309127651,195.12543703815027
62.953861172104894,0.8325302499510161,0.011491623937923273,0.00595089320474475,0.15874066656320082,0.005648866079375086,0,19.19856493641504,76.05215578874049
63.18404173927246,0.6960376668065535,0.002696173331432969,0.0021729126163840175,0.28944922882536306,0.00250239649930337,0,57.19628265931831,56.15801564038338
63.46302667175509,0.32297829586118454,0.0019677611856785404,0.002391614386201057,0.1485484563061218,0.002117761730167206,0,16.874247507560906,19.728314017724188
63.73184925996112,0.18402202828935518,0.0019677611856785404,0.002260754055837791,0.1169731635854959,0.002737693442471942,0,5.477941169968739,2.850518961389753
65.08539056982536,1.798859716226267,0.07141099355869512,0.01445897291048689,0.14271607540443623,0.017447930323520648,0,14.423798421411593,436.3374449605435
65.6524247954884,0.21981242336755796,0.0019677611856785404,0.0018641166956686838,0.13151678469952044,0.003220288219076401,0,7.815957802446884,3.1947313161763304
65.9508432707616,2.3069084603217043,0.026483915887886827,0.007073581671801026,0.26096069798765975,0.007643735411974146,0,63.96297438072668,920.0818790373014
67.27077002643053,0.658429799426335,0.023351084161813914,0.010184374808227169,0.11568333293903414,0.013925741813027411,0,5.909653726779653,39.193310220489366
67.85067621902647,0.2839212659928593,0.0019677611856785404,0.0026323459429576355,0.1751830542320696,0.002460905542054687,0,13.039879651203146,3.0411206175813277
68.71810498608473,0.6181354811021149,0.0022781995150548333,0.001991313405501364,0.2928520968957807,0.0024083347131847285,0,53.38579543971762,30.720135531311826
68.78294041456567,0.7085853216949721,0.0019677611856785404,0.0020306152793358088,0.3284340639046696,0.001749565688691848,0,81.21982341074846,67.3952508537077
69.0193331510954,0.8949564293561653,0.003281963252251465,0.0029045379925405337,0.30603638296533037,0.002790681839435732,0,77.68196415953022,86.73205380188301
69.07411767680753,0.7751730825900278,0.0019677611856785404,0.0019376662125811424,0.3291504590007577,0.001555402547629364,0,97.20197850292156,47.42031841656353
69.29538758949626,1.9632041128793507,0.026999209622959056,0.00774901706858552,0.22622143085089938,0.008364722863949828,0,45.43912784606212,557.3679409214819
69.48930395453206,1.0778868224490354,0.006957985606919978,0.004169613115825185,0.26616222071110757,0.00530353052982338,0,53.15118192189757,55.31019464473502
69.5579961623138,0.9184250616609405,0.01837640588105483,0.008895812891285632,0.17504384645245263,0.01139865813266738,0,14.610901229192509,41.150261664919526
69.84541661050113,0.5679281409472571,0.006736484173395536,0.004654232050952227,0.15718700041225037,0.007036765160479163,0,15.240654247153834,28.86792971502291
70.10914482723888,0.5405889870366765,0.035942927292693876,0.02480244432401997,0.1210956169940446,0.027952372784755333,0,2.588040515051817,11.956878490211238
70.42206776116927,0.19217003626652449,0.0019677611856785404,0.002379368994940923,0.13099359469554703,0.0029484218469136856,0,5.973778035249941,2.3513396988673776
70.50032100344438,0.21795252407784646,0.0019677611856785404,0.003020717775509561,0.1482506180150396,0.00355094206110359,0,7.6842510170250735,3.9221928557562933
71.61736105618972,2.1589815254748514,0.06930087082354773,0.013639247875159695,0.16635593532373608,0.015298627481846147,0,21.40963619248979,588.9550569166604
72.07430316099297,0.4446362585025151,0.0055517042716760655,0.00615525558007956,0.17285345184320033,0.00575228253929408,0,11.335313952052434,2.654525213791203
72.44269519103415,2.5731930750598395,0.061883380414755725,0.011692981072199278,0.1992590273207006,0.013639083381237803,0,34.05813369527087,957.3037688779295
73.8415186513235,0.6051085307778703,0.022183412989100322,0.012262118156639707,0.11923417484014794,0.014583412282352375,0,5.253978775254085,24.269692010806466
74.51403460427048,0.7255113429236336,0.26712048856999626,0.14037900703303954,0.16971430745023866,0.1776097942953417,0,0.62723652550068,6.422502156456176
75.03709108225411,0.44207292862394043,0.00395228812520437,0.004196635612142535,0.16846069724874693,0.004493548952333406,0,15.739443435315582,12.147814816671598
75.15994894037418,0.6232443646275494,0.009357568438643734,0.00623649209000076,0.14457328685738302,0.006082593509337407,0,13.213073042872583,30.175366044171824
75.38301038757506,0.885525950351836,0.014472260027651266,0.007516206000389801,0.16277091560188867,0.0070688110136195486,0,17.247110892114563,54.52116220919197
75.50366960489502,0.8844281052840003,0.013063347619066922,0.007110973166449103,0.17604995652998726,0.00728114308832012,0,19.059904216832205,41.646825094230735
75.77335988755569,2.0460892911557136,0.03914274737964592,0.009952873982662912,0.20447526110632797,0.011056781812157197,0,34.04458049414021,479.2888987453043
75.96145046269292,1.0542869158212496,0.009079204694984763,0.005667898032078574,0.23447558825529244,0.00536128661821811,0,38.96906208567722,43.80572798590583
76.10105076742462,0.9392800532388283,0.05027929710867702,0.01995819646732771,0.1480573174230463,0.024896529049931098,0,5.5853594653445375,35.54686705443601
76.3440076047958,0.43482945648848725,0.0019677611856785404,0.0022918545370918626,0.2539636314395486,0.0023118848234357737,0,30.585504665218217,5.408337829358061
76.42583963308545,0.48959039705209,0.01516271350617179,0.012893601625394142,0.11715450784467073,0.008699132328910213,0,5.031980851686111,9.92553847704039
76.6623747280796,0.3354319861449938,0.007902045126254508,0.008754497653835616,0.11113305953527736,0.006525436169519658,0,4.532309606416825,2.271564831942669
77.22657562668863,0.47617056789871987,0.022905509034016412,0.02178209011017182,0.10962733195655959,0.013478111904664648,0,3.1509047578213205,7.916568687724066
78.14598495964219,1.9887524016646831,0.09581672452135441,0.018303174531612176,0.14136059673486417,0.019265115930147604,0,13.139239865864013,428.5289600470751
78.94874086149454,2.339800445487038,0.07148872615557346,0.013522257882730013,0.17469675750051142,0.01500769170896115,0,24.376435904811224,704.9618062460358
80.44640988545362,0.7948798033577655,0.16019952615161287,0.055369704418523354,0.14717646879457968,0.10628804145647575,0,1.2554280414927599,19.93795543327724
81.69307357887033,0.3875700623824981,0.0019677611856785404,0.002068056378510662,0.18699874889632964,0.002522401050766929,0,24.29842831449642,31.70602099674943
81.89172010356484,0.5242714667200932,0.002277282060280989,0.0039722959911560295,0.2712745209691873,0.0031605015256486475,0,38.41897257220919,25.596309394451964
82.28985878573289,1.4844994720543438,0.15742281286439572,0.03538293639818974,0.12240914284044556,0.03791593552722011,0,4.455973034982363,167.50251369294347
82.57784217113871,0.673832902111146,0.018989443677607014,0.013065035722573545,0.15201585820783967,0.011625264680959601,0,7.6110103353664265,12.994819269311847
82.77770086293228,0.7480137960241185,0.02665781472655239,0.012865760275206872,0.1342995481843965,0.014324244621054732,0,6.681051166329052,29.546031533340283
82.94005270080059,0.5655565528763629,0.0024524443967909103,0.0022998599306415604,0.2796462797253657,0.002867905454763807,0,41.514808142671576,20.75918477178493
83.39365916513887,0.2416177100863144,0.0019677611856785404,0.002125596650791261,0.177052165821831,0.003240451483231931,0,9.443549596557073,8.413125361832499
84.8502097856182,1.6953822378031853,0.2183481575751273,0.04131258511102743,0.1160947951615695,0.04360925706477822,0,4.190210620339688,214.19750127587395
85.65257741091222,1.6039502181458867,0.09287134895780237,0.020344412218407625,0.13081887082235774,0.022549855900359603,0,8.817594919872425,221.61948789423695
87.259995889205,0.5197660605528835,0.0781077908327215,0.06353466411714377,0.11516994983193049,0.04081803392593387,0,1.1009601715696171,4.227045604809973
87.83845640421171,0.37458691616266665,0.0019677611856785404,0.002190634269916242,0.196296581028482,0.002027854845735777,0,22.697757168690075,10.359030753254046
88.08006162458457,0.36895605128579845,0.0019677611856785404,0.0021806709319171433,0.2035369186473064,0.002152989146356241,0,22.020491730353218,4.886397335925722
88.7877580553986,0.9550966568474981,0.10142122524324793,0.0357826691655513,0.141723267280444,0.04815747779612311,0,2.8629642451047803,32.60067405530208
89.25829911285422,1.287122709624501,0.28086357648121807,0.07544289701032313,0.1336519844044871,0.08172530295980257,0,1.8775634024939272,72.24800037744717
90.8529517532602,0.3642063634661474,0.0019677611856785404,0.0024244723555937402,0.21629247556108466,0.0023801460085674645,0,21.457187521274207,4.895351599356218
91.6278411456077,1.438129047169187,0.2205613618795284,0.044941869878524984,0.11332308699294638,0.053428220371133636,0,2.9848080615714085,146.25262103252317
92.29100510801881,0.7793242656842945,0.061555236113135424,0.025077513032035002,0.13986185018246367,0.03724846351801789,0,3.140664342511641,23.82681458418665
92.52797012627872,0.6437998366663342,0.04109214854765716,0.021865453938151518,0.1252898433613328,0.025398771894270828,0,3.2106502770421304,15.77491762934369
94.0229567082952,0.3567348387978224,0.0019677611856785404,0.002079093264991781,0.1803676045415865,0.0019106236436123491,0,20.58584919199739,7.290661582785106
94.31124664222702,0.22892588410905693,0.0019677611856785404,0.002968013611035426,0.11724597605165814,0.002218402078952585,0,8.477494910140457,7.376987928892049
95.27363774705186,0.3701875487553497,0.003765662393316484,0.0035037323175671964,0.15197292040361132,0.005403054279072281,0,11.583834937880091,9.534440091494616
95.37319736151325,0.2509459147109484,0.002564158065834603,0.0050296287028440065,0.1279857374270389,0.0027095346383712972,0,7.8174586679394,3.7394862577966705
95.79451177693456,0.749529398672442,0.14871901768039636,0.055262762509173384,0.14121391021004456,0.09904324830832899,0,1.2024332104913293,20.595820290454867
96.35160918613549,0.5094469089082623,0.040178591640795076,0.027503874610758473,0.10671978198498053,0.022010788348615497,0,2.0561428349547595,9.306089440433425
98.54474602423682,0.9124641925875933,0.3330495697262393,0.11585713481067894,0.15475416191356292,0.18336532459614813,0,0.7957431553245865,20.092792101062514
